Revenue,Quantity,Price,Total Cost,Profit,Order Date,Month,Customer Name,Region,Order Time (IST)
1008.8,16,63.05,675.896,332.904,08-Oct-24,October,Customer 2863,West,6:47 PM
490.36,13,37.72,333.4448,156.9152,07-May-24,May,Customer 2204,East,9:16 AM
113.28,2,56.64,97.4208,15.8592,06-May-23,May,Customer 1262,North,5:35 PM
32.95,1,32.95,28.337,4.613,13-Aug-24,August,Customer 4847,Central,10:40 AM
444.95,5,88.99,396.0055,48.9445,29-Nov-23,November,Customer 1400,East,5:25 PM
32.13,1,32.13,28.5957,3.5343,25-May-23,May,Customer 271,North,3:24 PM
1132.43,13,87.11,758.7281,373.7019,02-Aug-24,August,Customer 3536,North,6:32 PM
59.06,1,59.06,30.1206,28.9394,07-Oct-23,October,Customer 202,North,4:37 PM
122.78,7,17.54,95.7684,27.0116,03-Nov-23,November,Customer 4930,North,7:26 PM
1789.61,19,94.19,1592.7529,196.8571,09-Mar-24,March,Customer 4460,North,10:16 AM
607.4,10,60.74,473.772,133.628,19-Jan-23,January,Customer 4157,Central,11:01 AM
97.05,5,19.41,82.4925,14.5575,02-Jan-23,January,Customer 4156,Central,9:02 PM
787.61,17,46.33,574.9553,212.6547,15-Dec-23,December,Customer 4393,South,9:11 AM
761.15,13,58.55,685.035,76.115,04-Nov-24,November,Customer 4133,North,4:03 PM
330.6,19,17.4,251.256,79.344,03-Jul-24,July,Customer 4893,North,9:23 AM
99.98,2,49.99,60.9878,38.9922,29-Aug-24,August,Customer 845,South,7:47 PM
636.66,9,70.74,477.495,159.165,31-Dec-24,December,Customer 1293,South,12:29 PM
396.56,4,99.14,206.2112,190.3488,17-Nov-23,November,Customer 3769,South,11:10 AM
414.26,7,59.18,285.8394,128.4206,01-Nov-24,November,Customer 4460,South,10:51 AM
98.34,6,16.39,53.1036,45.2364,06-Oct-23,October,Customer 3675,Central,10:41 AM
1544.8,20,77.24,1035.016,509.784,02-Aug-23,August,Customer 4835,North,3:42 PM
34.23,3,11.41,21.9072,12.3228,24-Mar-23,March,Customer 1107,North,8:30 PM
430.95,13,33.15,383.5455,47.4045,22-Nov-24,November,Customer 772,Central,1:25 PM
990.76,17,58.28,624.1788,366.5812,17-Nov-23,November,Customer 870,South,10:11 AM
1987.6,20,99.38,1470.824,516.776,21-Jan-23,January,Customer 965,North,5:15 PM
85.4,1,85.4,45.262,40.138,29-Apr-23,April,Customer 1216,South,11:25 AM
1263.88,19,66.52,1112.2144,151.6656,22-Oct-24,October,Customer 2311,Central,10:32 AM
176.32,4,44.08,93.4496,82.8704,08-Jan-23,January,Customer 497,South,9:50 AM
495.48,6,82.58,336.9264,158.5536,24-Aug-24,August,Customer 1074,South,12:59 PM
463.4,7,66.2,338.282,125.118,22-Jul-24,July,Customer 3605,West,7:14 PM
235.59,3,78.53,197.8956,37.6944,28-Aug-23,August,Customer 47,Central,2:56 PM
489.1,5,97.82,386.389,102.711,02-Jul-23,July,Customer 4746,West,5:58 PM
1135.77,17,66.81,738.2505,397.5195,01-Jun-24,June,Customer 4441,North,8:43 PM
484.1,5,96.82,411.485,72.615,01-Dec-23,December,Customer 4523,East,8:47 PM
72.12,1,72.12,41.8296,30.2904,22-Sep-24,September,Customer 1745,Central,2:39 PM
43.38,2,21.69,33.4026,9.9774,04-Feb-24,February,Customer 1660,Central,2:18 PM
261.04,13,20.08,161.8448,99.1952,09-Jul-23,July,Customer 827,South,2:23 PM
290.7,15,19.38,203.49,87.21,18-Oct-23,October,Customer 2590,Central,12:48 PM
56.67,1,56.67,37.4022,19.2678,06-Dec-24,December,Customer 3699,North,9:31 PM
316.94,13,24.38,253.552,63.388,03-Nov-23,November,Customer 2351,South,9:05 AM
43.79,1,43.79,32.4046,11.3854,20-Jun-23,June,Customer 4070,West,1:23 PM
601.76,16,37.61,535.5664,66.1936,09-Feb-24,February,Customer 541,East,6:34 PM
435.4,5,87.08,296.072,139.328,07-Aug-23,August,Customer 406,Central,2:39 PM
285,10,28.5,188.1,96.9,20-Aug-23,August,Customer 4204,Central,9:45 PM
90.6,3,30.2,72.48,18.12,10-Dec-23,December,Customer 1704,East,8:46 PM
1347.5,14,96.25,1172.325,175.175,22-May-24,May,Customer 2161,East,1:52 PM
129.74,2,64.87,71.357,58.383,23-May-24,May,Customer 1615,East,2:32 PM
159.25,13,12.25,143.325,15.925,27-May-23,May,Customer 978,South,7:59 PM
1276.42,19,67.18,1046.6644,229.7556,22-Nov-24,November,Customer 666,Central,1:23 PM
82.64,8,10.33,47.9312,34.7088,05-May-24,May,Customer 2517,East,9:18 AM
1394.64,18,77.48,1045.98,348.66,10-Nov-24,November,Customer 532,Central,5:08 PM
550.68,12,45.89,440.544,110.136,19-Nov-24,November,Customer 1475,East,8:19 PM
93.81,1,93.81,53.4717,40.3383,24-Sep-24,September,Customer 3840,East,9:59 AM
95.45,5,19.09,71.5875,23.8625,26-Mar-23,March,Customer 2749,West,10:24 AM
147.16,2,73.58,94.1824,52.9776,19-Aug-23,August,Customer 2722,South,2:14 PM
793.68,12,66.14,611.1336,182.5464,05-Jan-24,January,Customer 2550,Central,9:29 AM
635.52,16,39.72,438.5088,197.0112,02-Sep-24,September,Customer 4077,South,12:27 PM
1166.79,19,61.41,735.0777,431.7123,02-Jan-24,January,Customer 851,South,10:01 AM
1193.64,14,85.26,954.912,238.728,30-May-24,May,Customer 3524,West,4:30 PM
1255.96,17,73.88,1130.364,125.596,16-Jul-24,July,Customer 1214,Central,7:11 PM
201.96,3,67.32,141.372,60.588,27-Oct-24,October,Customer 3249,East,9:04 AM
105.54,2,52.77,61.2132,44.3268,07-Mar-24,March,Customer 999,Central,7:11 PM
1490.05,17,87.65,1117.5375,372.5125,08-Jan-23,January,Customer 4806,South,12:13 PM
236.65,5,47.33,144.3565,92.2935,13-Sep-24,September,Customer 2292,Central,9:56 AM
190.92,3,63.64,148.9176,42.0024,10-Sep-23,September,Customer 878,East,2:39 PM
477,15,31.8,333.9,143.1,06-May-24,May,Customer 2316,Central,7:02 PM
369.2,4,92.3,214.136,155.064,15-Sep-24,September,Customer 4309,North,9:05 PM
581.04,8,72.63,482.2632,98.7768,11-Jun-24,June,Customer 1100,North,11:33 AM
294.84,13,22.68,215.2332,79.6068,26-Apr-23,April,Customer 2748,North,9:11 PM
365.92,16,22.87,289.0768,76.8432,17-Jan-23,January,Customer 171,North,11:40 AM
560.07,9,62.23,330.4413,229.6287,02-Jan-23,January,Customer 3774,West,10:33 AM
393.84,12,32.82,342.6408,51.1992,13-May-24,May,Customer 442,West,6:18 PM
1571.2,20,78.56,1366.944,204.256,28-Apr-24,April,Customer 4994,East,5:58 PM
392.02,17,23.06,196.01,196.01,03-Jul-23,July,Customer 2819,North,6:09 PM
976.08,12,81.34,614.9304,361.1496,14-Jan-24,January,Customer 1,South,8:16 PM
365.4,18,20.3,248.472,116.928,16-Oct-23,October,Customer 2088,Central,7:24 PM
302.72,4,75.68,172.5504,130.1696,28-Jul-23,July,Customer 3467,East,8:58 PM
1668.39,19,87.81,1184.5569,483.8331,19-Aug-24,August,Customer 4039,North,2:37 PM
636.75,15,42.45,541.2375,95.5125,11-May-24,May,Customer 2431,South,4:24 PM
123.04,2,61.52,100.8928,22.1472,10-Mar-23,March,Customer 4181,East,9:37 PM
122.04,6,20.34,102.5136,19.5264,06-Mar-24,March,Customer 3265,North,7:14 PM
679.14,11,61.74,536.5206,142.6194,29-May-23,May,Customer 3786,South,5:35 PM
524.43,9,58.27,367.101,157.329,22-Feb-24,February,Customer 2935,North,3:47 PM
39.2,1,39.2,34.496,4.704,15-Feb-24,February,Customer 4818,Central,5:20 PM
246.4,14,17.6,140.448,105.952,02-May-23,May,Customer 787,Central,4:51 PM
336.4,10,33.64,195.112,141.288,05-May-24,May,Customer 312,North,4:50 PM
104.08,2,52.04,55.1624,48.9176,17-Oct-24,October,Customer 3524,North,11:04 AM
1339.36,16,83.71,669.68,669.68,24-Aug-24,August,Customer 2352,East,4:18 PM
259.56,7,37.08,137.5668,121.9932,23-Jul-24,July,Customer 732,South,9:28 AM
290.58,6,48.43,145.29,145.29,13-Nov-24,November,Customer 2952,South,10:55 AM
706.9,10,70.69,544.313,162.587,06-Jan-24,January,Customer 1760,West,4:44 PM
886.73,19,46.67,691.6494,195.0806,22-Feb-24,February,Customer 4698,East,8:42 PM
1275.34,17,75.02,1033.0254,242.3146,27-Jan-24,January,Customer 806,West,3:53 PM
1271.29,19,66.91,813.6256,457.6644,03-Jul-24,July,Customer 4908,Central,7:47 PM
541.95,15,36.13,401.043,140.907,17-Sep-24,September,Customer 4077,North,10:41 AM
150.22,7,21.46,102.1496,48.0704,23-Jun-24,June,Customer 1928,East,10:46 AM
93.03,1,93.03,46.515,46.515,14-May-24,May,Customer 2191,North,6:15 PM
830.88,12,69.24,739.4832,91.3968,28-Oct-24,October,Customer 3365,Central,11:15 AM
301.98,6,50.33,259.7028,42.2772,31-Aug-23,August,Customer 2368,West,11:45 AM
643.2,12,53.6,463.104,180.096,25-Oct-23,October,Customer 1079,West,8:22 PM
1082.55,15,72.17,660.3555,422.1945,02-May-23,May,Customer 1326,North,2:23 PM
185.12,4,46.28,136.9888,48.1312,11-Jan-24,January,Customer 459,East,1:34 PM
493.8,6,82.3,424.668,69.132,01-Mar-23,March,Customer 3260,West,3:57 PM
227.76,3,75.92,141.2112,86.5488,05-May-23,May,Customer 3168,West,2:57 PM
108.54,6,18.09,85.7466,22.7934,11-Mar-23,March,Customer 2665,South,11:08 AM
233.87,7,33.41,126.2898,107.5802,02-Jan-24,January,Customer 1317,Central,2:09 PM
702.4,8,87.8,393.344,309.056,15-Aug-24,August,Customer 1727,West,3:09 PM
278.58,6,46.43,158.7906,119.7894,14-Jul-23,July,Customer 3625,West,12:45 PM
458.09,19,24.11,297.7585,160.3315,12-Jan-24,January,Customer 4151,South,9:40 PM
1869.41,19,98.39,1514.2221,355.1879,25-Jan-23,January,Customer 1931,East,7:46 PM
515.5,10,51.55,293.835,221.665,22-Mar-24,March,Customer 2021,South,4:45 PM
797.6,8,99.7,654.032,143.568,04-Jan-23,January,Customer 4499,North,2:38 PM
702.48,8,87.81,484.7112,217.7688,02-May-24,May,Customer 580,South,2:21 PM
674.7,10,67.47,438.555,236.145,16-Oct-23,October,Customer 2201,East,2:38 PM
1189.24,13,91.48,737.3288,451.9112,16-Sep-23,September,Customer 2534,West,12:55 PM
1243.8,18,69.1,796.032,447.768,16-Dec-24,December,Customer 3649,East,11:39 AM
409.36,8,51.17,257.8968,151.4632,07-Nov-23,November,Customer 614,North,1:45 PM
1020.36,12,85.03,867.306,153.054,25-Dec-23,December,Customer 2911,West,11:40 AM
1017.9,15,67.86,753.246,264.654,25-May-23,May,Customer 4608,East,6:21 PM
1383.36,16,86.46,885.3504,498.0096,28-Dec-23,December,Customer 1403,Central,7:11 PM
21.64,1,21.64,17.0956,4.5444,08-Aug-23,August,Customer 4462,South,1:07 PM
144.72,3,48.24,98.4096,46.3104,29-Jun-23,June,Customer 2008,East,3:47 PM
594.54,9,66.06,529.1406,65.3994,03-Dec-24,December,Customer 2344,South,11:52 AM
179.25,15,11.95,155.9475,23.3025,28-Oct-23,October,Customer 2993,East,9:55 PM
224.14,14,16.01,150.1738,73.9662,14-Jan-23,January,Customer 2815,East,8:22 PM
199.41,17,11.73,179.469,19.941,28-Jan-24,January,Customer 3068,Central,8:30 PM
1167.96,12,97.33,887.6496,280.3104,19-Jan-23,January,Customer 209,Central,9:04 AM
281.94,6,46.99,166.3446,115.5954,26-Dec-24,December,Customer 190,Central,9:21 AM
279.42,6,46.57,153.681,125.739,10-Oct-24,October,Customer 3925,East,3:00 PM
703.17,13,54.09,478.1556,225.0144,23-Jan-24,January,Customer 822,West,2:45 PM
850.44,19,44.76,484.7508,365.6892,11-Jun-23,June,Customer 4166,North,2:46 PM
1072.26,14,76.59,868.5306,203.7294,19-Feb-23,February,Customer 876,South,7:33 PM
697.68,17,41.04,418.608,279.072,18-Nov-24,November,Customer 3452,East,1:10 PM
1128.15,15,75.21,676.89,451.26,03-Jun-23,June,Customer 3836,East,8:04 PM
245.8,4,61.45,206.472,39.328,04-Mar-24,March,Customer 275,South,8:57 PM
811.92,12,67.66,519.6288,292.2912,24-Jul-23,July,Customer 2387,West,7:05 PM
663.52,11,60.32,338.3952,325.1248,15-Aug-24,August,Customer 91,North,8:25 PM
37.14,3,12.38,22.284,14.856,17-Mar-23,March,Customer 4619,West,4:58 PM
965.4,10,96.54,540.624,424.776,17-Oct-23,October,Customer 4959,Central,8:43 PM
489.51,7,69.93,420.9786,68.5314,23-Dec-23,December,Customer 1048,South,5:45 PM
1264.48,14,90.32,1024.2288,240.2512,27-Aug-23,August,Customer 760,East,4:07 PM
560.98,14,40.07,308.539,252.441,04-Dec-24,December,Customer 4289,West,3:05 PM
194.74,13,14.98,130.4758,64.2642,23-Aug-24,August,Customer 3273,Central,5:02 PM
426.3,6,71.05,213.15,213.15,13-Jun-23,June,Customer 290,East,7:48 PM
479.75,5,95.95,302.2425,177.5075,18-Feb-23,February,Customer 1593,West,4:45 PM
1364.16,16,85.26,1077.6864,286.4736,07-Sep-23,September,Customer 4689,East,8:33 PM
171.3,10,17.13,131.901,39.399,08-Aug-23,August,Customer 2473,Central,9:32 AM
299.12,8,37.39,263.2256,35.8944,13-Dec-24,December,Customer 4424,West,5:09 PM
223.56,4,55.89,114.0156,109.5444,28-Feb-24,February,Customer 4713,East,5:55 PM
595.08,6,99.18,434.4084,160.6716,08-Jan-24,January,Customer 4239,North,6:36 PM
663.84,12,55.32,378.3888,285.4512,24-Mar-24,March,Customer 3097,South,3:30 PM
267.96,6,44.66,225.0864,42.8736,18-Jun-23,June,Customer 2618,South,9:28 PM
450,5,90,256.5,193.5,18-Sep-24,September,Customer 364,Central,8:06 PM
281.75,7,40.25,250.7575,30.9925,06-Dec-23,December,Customer 4340,East,7:05 PM
391.92,4,97.98,309.6168,82.3032,05-Oct-24,October,Customer 3020,West,2:18 PM
364.98,14,26.07,259.1358,105.8442,03-May-24,May,Customer 1392,North,12:01 PM
279.18,3,93.06,139.59,139.59,12-Jul-24,July,Customer 3382,South,1:49 PM
916.74,18,50.93,696.7224,220.0176,21-May-24,May,Customer 318,Central,2:53 PM
108.18,3,36.06,85.4622,22.7178,29-Jun-23,June,Customer 189,South,4:21 PM
227.5,7,32.5,175.175,52.325,11-Oct-24,October,Customer 4439,Central,9:44 AM
470.75,5,94.15,386.015,84.735,30-Aug-23,August,Customer 3980,South,3:18 PM
229.38,3,76.46,176.6226,52.7574,03-Jun-24,June,Customer 3902,West,8:32 PM
174.54,3,58.18,137.8866,36.6534,05-Apr-24,April,Customer 1767,South,12:26 PM
32.6,2,16.3,27.71,4.89,03-May-24,May,Customer 2127,South,4:53 PM
667.32,12,55.61,340.3332,326.9868,04-Apr-23,April,Customer 1361,Central,5:46 PM
180.71,17,10.63,139.1467,41.5633,13-Oct-23,October,Customer 1235,South,12:59 PM
1081.36,14,77.24,865.088,216.272,24-Dec-24,December,Customer 1747,East,5:41 PM
253.44,6,42.24,182.4768,70.9632,18-Apr-24,April,Customer 52,West,6:00 PM
630.36,18,35.02,390.8232,239.5368,06-Nov-24,November,Customer 2761,West,2:11 PM
238.98,7,34.14,140.9982,97.9818,22-Oct-24,October,Customer 3845,South,6:55 PM
1419.11,19,74.69,964.9948,454.1152,19-Jul-23,July,Customer 4308,Central,7:20 PM
1115.54,17,65.62,981.6752,133.8648,03-Feb-24,February,Customer 1457,East,5:42 PM
180.48,4,45.12,119.1168,61.3632,01-Dec-24,December,Customer 1783,North,12:15 PM
1001.3,19,52.7,580.754,420.546,02-Oct-23,October,Customer 750,East,11:55 AM
1347.25,17,79.25,714.0425,633.2075,14-Mar-24,March,Customer 4999,South,6:07 PM
688.2,20,34.41,350.982,337.218,14-Aug-24,August,Customer 4590,South,6:09 PM
1231.3,14,87.95,1009.666,221.634,20-Sep-24,September,Customer 384,East,12:43 PM
117.6,6,19.6,58.8,58.8,26-Dec-23,December,Customer 4902,North,6:47 PM
461.12,8,57.64,267.4496,193.6704,05-Sep-24,September,Customer 1461,West,2:15 PM
1181.32,14,84.38,614.2864,567.0336,29-Jul-23,July,Customer 3905,North,8:44 PM
627.06,7,89.58,476.5656,150.4944,11-Feb-23,February,Customer 1098,Central,2:12 PM
532.5,10,53.25,346.125,186.375,07-Nov-24,November,Customer 573,East,12:13 PM
72.27,1,72.27,60.7068,11.5632,10-Oct-23,October,Customer 3067,East,8:55 PM
280.26,9,31.14,193.3794,86.8806,26-Jan-23,January,Customer 4211,Central,8:07 PM
498.47,7,71.21,373.8525,124.6175,06-Apr-23,April,Customer 1054,Central,2:04 PM
50.62,2,25.31,43.027,7.593,14-Mar-23,March,Customer 3663,Central,6:53 PM
332.5,14,23.75,202.825,129.675,10-Jan-23,January,Customer 4648,South,6:07 PM
276,8,34.5,204.24,71.76,28-Aug-23,August,Customer 2534,North,3:15 PM
322.2,12,26.85,251.316,70.884,15-Apr-23,April,Customer 4498,West,6:30 PM
1395.19,17,82.07,1004.5368,390.6532,28-Dec-23,December,Customer 398,Central,12:22 PM
89.04,4,22.26,45.4104,43.6296,22-Nov-23,November,Customer 3593,East,1:12 PM
1478.88,16,92.43,769.0176,709.8624,27-Jun-24,June,Customer 4126,West,11:35 AM
486.9,9,54.1,360.306,126.594,28-Jul-23,July,Customer 3392,South,3:15 PM
78.68,2,39.34,54.2892,24.3908,07-Dec-23,December,Customer 2072,North,9:40 AM
257.83,19,13.57,206.264,51.566,25-Jul-23,July,Customer 4546,South,2:13 PM
89.4,2,44.7,50.958,38.442,17-Sep-23,September,Customer 1484,West,2:38 PM
383.63,13,29.51,241.6869,141.9431,18-Aug-24,August,Customer 4147,North,5:47 PM
1000.65,15,66.71,830.5395,170.1105,01-Jul-23,July,Customer 2704,Central,9:35 PM
63.25,1,63.25,49.335,13.915,29-May-24,May,Customer 4047,North,8:40 PM
1558.56,17,91.68,1402.704,155.856,23-Jul-23,July,Customer 1874,Central,10:07 AM
970.08,16,60.63,485.04,485.04,17-Oct-23,October,Customer 2680,Central,5:46 PM
956.08,19,50.32,535.4048,420.6752,17-Sep-24,September,Customer 311,West,9:57 PM
84.18,3,28.06,64.8186,19.3614,16-Jun-23,June,Customer 3623,North,9:09 PM
747.34,11,67.94,545.5582,201.7818,17-Jul-24,July,Customer 4035,Central,12:04 PM
368.64,9,40.96,283.8528,84.7872,09-Jan-23,January,Customer 4788,North,7:08 PM
82.68,3,27.56,55.3956,27.2844,20-Apr-24,April,Customer 3805,East,11:00 AM
71.19,7,10.17,49.833,21.357,16-Jul-24,July,Customer 3043,West,5:31 PM
273.3,10,27.33,204.975,68.325,01-Aug-24,August,Customer 2675,East,3:16 PM
472.53,19,24.87,368.5734,103.9566,17-Jan-24,January,Customer 2018,West,3:34 PM
428.12,14,30.58,333.9336,94.1864,19-Oct-23,October,Customer 894,Central,8:42 PM
1155.28,14,82.52,1005.0936,150.1864,25-Oct-24,October,Customer 745,Central,8:11 PM
195.32,4,48.83,148.4432,46.8768,23-Aug-24,August,Customer 450,North,8:36 PM
112.2,6,18.7,67.32,44.88,24-Jan-23,January,Customer 871,East,3:42 PM
417.56,11,37.96,258.8872,158.6728,12-Jan-24,January,Customer 3698,South,9:57 PM
1520.31,17,89.43,775.3581,744.9519,12-Dec-23,December,Customer 2335,East,6:11 PM
803.4,12,66.95,506.142,297.258,31-Oct-24,October,Customer 1969,North,2:54 PM
229.86,6,38.31,144.8118,85.0482,17-Feb-24,February,Customer 318,Central,1:45 PM
1254.3,15,83.62,677.322,576.978,29-Mar-23,March,Customer 4699,Central,4:13 PM
142.32,6,23.72,111.0096,31.3104,24-Aug-24,August,Customer 3174,South,6:11 PM
300.36,6,50.06,183.2196,117.1404,06-Apr-23,April,Customer 1366,East,6:38 PM
848.64,16,53.04,568.5888,280.0512,14-Mar-23,March,Customer 85,Central,9:39 AM
201.74,7,28.82,133.1484,68.5916,23-Dec-23,December,Customer 4847,North,5:08 PM
220.32,16,13.77,180.6624,39.6576,22-Apr-23,April,Customer 312,North,8:09 PM
410.55,7,58.65,246.33,164.22,20-Aug-24,August,Customer 4900,North,12:54 PM
653.22,18,36.29,529.1082,124.1118,04-Nov-24,November,Customer 1612,North,6:32 PM
157.04,8,19.63,81.6608,75.3792,01-Feb-23,February,Customer 1980,North,5:01 PM
1449.9,15,96.66,1145.421,304.479,08-Nov-23,November,Customer 864,Central,9:59 PM
20.32,2,10.16,12.5984,7.7216,26-Apr-24,April,Customer 1515,Central,5:44 PM
900.8,16,56.3,774.688,126.112,25-Aug-24,August,Customer 3395,North,9:41 AM
1452.82,17,85.46,726.41,726.41,17-Jan-23,January,Customer 3145,North,3:30 PM
1704.3,19,89.7,1005.537,698.763,22-Oct-23,October,Customer 1330,North,9:27 PM
146.1,6,24.35,108.114,37.986,13-Dec-23,December,Customer 765,South,3:35 PM
1212.8,20,60.64,836.832,375.968,19-Aug-24,August,Customer 2410,East,12:15 PM
120.72,6,20.12,100.1976,20.5224,27-May-23,May,Customer 4990,North,3:48 PM
194.4,4,48.6,103.032,91.368,11-Jan-24,January,Customer 4080,East,11:19 AM
134.7,3,44.9,102.372,32.328,05-Nov-23,November,Customer 2242,East,4:09 PM
274.84,4,68.71,214.3752,60.4648,23-Nov-23,November,Customer 2199,West,7:13 PM
714.72,16,44.67,493.1568,221.5632,22-Dec-23,December,Customer 4799,East,5:51 PM
481.26,13,37.02,409.071,72.189,14-Feb-23,February,Customer 553,South,9:58 AM
239.52,6,39.92,208.3824,31.1376,18-Nov-23,November,Customer 3621,South,9:59 AM
1428.99,19,75.21,1271.8011,157.1889,19-Jul-24,July,Customer 3781,Central,7:38 PM
1168.5,19,61.5,677.73,490.77,12-Apr-24,April,Customer 548,South,4:13 PM
503.37,7,71.91,296.9883,206.3817,14-Feb-24,February,Customer 1563,West,7:33 PM
1249.76,16,78.11,1099.7888,149.9712,12-Aug-24,August,Customer 2999,South,9:24 AM
66.03,1,66.03,48.8622,17.1678,03-Jul-23,July,Customer 103,East,5:50 PM
160.79,7,22.97,80.395,80.395,05-Jul-23,July,Customer 1657,Central,6:49 PM
1033.34,11,93.94,899.0058,134.3342,09-Oct-23,October,Customer 877,North,6:26 PM
756.48,16,47.28,416.064,340.416,07-Oct-24,October,Customer 3610,South,10:27 AM
86.9,1,86.9,52.14,34.76,24-Nov-23,November,Customer 3968,North,6:41 PM
57.44,2,28.72,44.2288,13.2112,22-Mar-24,March,Customer 3473,West,2:43 PM
1530,20,76.5,1285.2,244.8,07-Mar-24,March,Customer 3678,East,3:07 PM
342.16,4,85.54,225.8256,116.3344,15-May-24,May,Customer 1163,North,2:00 PM
1326,17,78,954.72,371.28,31-Oct-23,October,Customer 1923,Central,1:24 PM
389.58,6,64.93,261.0186,128.5614,01-Sep-24,September,Customer 4902,West,9:14 PM
137.5,2,68.75,111.375,26.125,15-Jul-24,July,Customer 2130,Central,5:23 PM
1064.64,16,66.54,734.6016,330.0384,14-May-23,May,Customer 4004,Central,2:43 PM
643.2,15,42.88,469.536,173.664,19-Dec-23,December,Customer 4316,Central,4:53 PM
17.43,1,17.43,8.8893,8.5407,16-May-24,May,Customer 716,West,9:32 AM
754.92,18,41.94,445.4028,309.5172,20-Dec-24,December,Customer 570,East,9:35 PM
552.08,8,69.01,320.2064,231.8736,05-Oct-24,October,Customer 3706,West,5:26 PM
193.95,9,21.55,151.281,42.669,26-Jan-23,January,Customer 4695,South,6:37 PM
531,20,26.55,419.49,111.51,22-Jun-24,June,Customer 2856,North,9:58 AM
1748.6,20,87.43,1171.562,577.038,10-Dec-24,December,Customer 1465,Central,9:49 AM
1364.01,19,71.79,1145.7684,218.2416,28-Jul-24,July,Customer 4602,Central,3:47 PM
1392.32,19,73.28,1086.0096,306.3104,06-Aug-24,August,Customer 4650,Central,12:21 PM
1483.14,19,78.06,1053.0294,430.1106,05-Dec-24,December,Customer 2228,East,5:32 PM
1460.8,16,91.3,832.656,628.144,18-Apr-24,April,Customer 4906,Central,1:23 PM
688.38,14,49.17,550.704,137.676,21-Aug-23,August,Customer 2897,Central,2:29 PM
359.68,16,22.48,251.776,107.904,30-Apr-24,April,Customer 1327,Central,7:33 PM
1247.25,15,83.15,947.91,299.34,22-Feb-23,February,Customer 2795,West,1:31 PM
523.74,6,87.29,261.87,261.87,24-Feb-24,February,Customer 2698,South,9:33 AM
449.4,12,37.45,346.038,103.362,04-Oct-23,October,Customer 4127,Central,9:47 PM
760.43,11,69.13,623.5526,136.8774,04-May-24,May,Customer 1709,South,12:52 PM
78.71,1,78.71,55.097,23.613,22-Jun-23,June,Customer 2042,Central,4:28 PM
59.3,5,11.86,49.812,9.488,25-May-23,May,Customer 488,West,11:49 AM
740.62,19,38.98,496.2154,244.4046,04-Apr-23,April,Customer 1987,East,6:35 PM
866.34,9,96.26,606.438,259.902,04-Dec-24,December,Customer 815,Central,7:27 PM
293.34,6,48.89,193.6044,99.7356,05-Aug-23,August,Customer 768,West,9:01 AM
673.92,18,37.44,404.352,269.568,02-Jun-24,June,Customer 4549,South,6:38 PM
